管材,产品规格,水力内径 (m),设计流量 (m³/s),流量口径,本次流量 (m³/s),底坡分母,无压糙率,输水能力判断,水深 (m),充满度,无压流速 (m/s),模型最大无压流量 (m³/s),满管参照流量 (m³/s),同流量有压流速 (m/s),同流量有压总水损 (m/km),同流量有压总水损下限 (m/km),净空高度 (m),净空面积 (%),项目净空高度下限 (m),项目净空面积下限 (%),项目净空判定,计算说明,模型条件,有压候选类别
聚乙烯（PE）管,PE100 DN40×2.4 mm，SDR17，PN1 MPa，名义计算内径 di=35.2 mm,0.0352,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.00010078500708232837,9.369195203758854e-05,1541.4024705439244,18485645.818840917,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN40×2.4 mm，SDR17，PN1 MPa，名义计算内径 di=35.2 mm,0.0352,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.00010078500708232837,9.369195203758854e-05,1926.7530881799055,27438814.952384464,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN50×3 mm，SDR17，PN1 MPa，名义计算内径 di=44 mm,0.044,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.00018273537635504688,0.0001698748118660371,986.4975811481117,6376375.225734259,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN50×3 mm，SDR17，PN1 MPa，名义计算内径 di=44 mm,0.044,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.00018273537635504688,0.0001698748118660371,1233.1219764351397,9464650.659246556,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN63×3.8 mm，SDR17，PN1 MPa，名义计算内径 di=55.4 mm,0.0554,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.0003377859131338337,0.0003140131899425875,622.2742760568834,2124719.260729539,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN63×3.8 mm，SDR17，PN1 MPa，名义计算内径 di=55.4 mm,0.0554,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.0003377859131338337,0.0003140131899425875,777.8428450711042,3153786.4131046324,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN75×4.5 mm，SDR17，PN1 MPa，名义计算内径 di=66 mm,0.066,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.0005387649356250148,0.0005008476952021185,438.4433693991607,921761.4902897192,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN75×4.5 mm，SDR17，PN1 MPa，名义计算内径 di=66 mm,0.066,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.0005387649356250148,0.0005008476952021185,548.0542117489508,1368199.0453650046,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN90×5.4 mm，SDR17，PN1 MPa，名义计算内径 di=79.2 mm,0.0792,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.0008760911884201272,0.0008144335748169518,304.4745620827505,386299.38469818485,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN90×5.4 mm，SDR17，PN1 MPa，名义计算内径 di=79.2 mm,0.0792,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.0008760911884201272,0.0008144335748169518,380.5932026034381,573396.1061912245,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN110×6.6 mm，SDR17，PN1 MPa，名义计算内径 di=96.8 mm,0.0968,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.0014960626506802439,0.0013907726374247406,203.82181428679993,148326.13429954022,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN110×6.6 mm，SDR17，PN1 MPa，名义计算内径 di=96.8 mm,0.0968,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.0014960626506802439,0.0013907726374247406,254.7772678584999,220165.06166636053,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN125×7.4 mm，SDR17，PN1 MPa，名义计算内径 di=110.2 mm,0.1102,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.002113974512052498,0.001965197049895683,157.2672123200141,79916.58673339973,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN125×7.4 mm，SDR17，PN1 MPa，名义计算内径 di=110.2 mm,0.1102,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.002113974512052498,0.001965197049895683,196.5840154000176,118622.65762816783,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN140×8.3 mm，SDR17，PN1 MPa，名义计算内径 di=123.4 mm,0.12340000000000001,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.0028583972623648078,0.0026572287581534096,125.42123078830382,46587.544524279394,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN140×8.3 mm，SDR17，PN1 MPa，名义计算内径 di=123.4 mm,0.12340000000000001,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.0028583972623648078,0.0026572287581534096,156.77653848537977,69151.33102814291,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN160×9.5 mm，SDR17，PN1 MPa，名义计算内径 di=141 mm,0.141,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.004078806741797446,0.003791748164594668,96.06454992720408,24664.252919474817,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN160×9.5 mm，SDR17，PN1 MPa，名义计算内径 di=141 mm,0.141,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.004078806741797446,0.003791748164594668,120.08068740900511,36609.91227617882,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN180×10.7 mm，SDR17，PN1 MPa，名义计算内径 di=158.6 mm,0.1586,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.005581582084644628,0.005188761067816425,75.92678517031689,14073.33253954572,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN180×10.7 mm，SDR17，PN1 MPa，名义计算内径 di=158.6 mm,0.1586,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.005581582084644628,0.005188761067816425,94.90848146289612,20889.482093310955,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN200×11.9 mm，SDR17，PN1 MPa，名义计算内径 di=176.2 mm,0.1762,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.007389775399865129,0.006869697213665367,61.51620981673726,8519.124597848704,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN200×11.9 mm，SDR17，PN1 MPa，名义计算内径 di=176.2 mm,0.1762,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.007389775399865129,0.006869697213665367,76.89526227092158,12645.199723475722,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN225×13.4 mm，SDR17，PN1 MPa，名义计算内径 di=198.2 mm,0.1982,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.010113276825467279,0.00940152384471754,48.61766282777958,4860.251258192356,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN225×13.4 mm，SDR17，PN1 MPa，名义计算内径 di=198.2 mm,0.1982,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.010113276825467279,0.00940152384471754,60.772078534724486,7214.221034123204,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN250×14.8 mm，SDR17，PN1 MPa，名义计算内径 di=220.4 mm,0.2204,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.013422901457064386,0.012478223457316837,39.316803080003524,2929.0301857578734,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN250×14.8 mm，SDR17，PN1 MPa，名义计算内径 di=220.4 mm,0.2204,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.013422901457064386,0.012478223457316837,49.1460038500044,4347.6499574088375,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN280×16.6 mm，SDR17，PN1 MPa，名义计算内径 di=246.8 mm,0.24680000000000002,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.01814969128488367,0.016872350904051498,31.355307697075954,1707.4843880303479,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN280×16.6 mm，SDR17，PN1 MPa，名义计算内径 di=246.8 mm,0.24680000000000002,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.01814969128488367,0.016872350904051498,39.19413462134494,2534.471806740902,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN315×18.7 mm，SDR17，PN1 MPa，名义计算内径 di=277.6 mm,0.2776,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.024835184620268565,0.02308733207099065,24.783489464849286,974.3888370303424,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN315×18.7 mm，SDR17，PN1 MPa，名义计算内径 di=277.6 mm,0.2776,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.024835184620268565,0.02308733207099065,30.979361831061606,1446.3154413406946,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN355×21.1 mm，SDR17，PN1 MPa，名义计算内径 di=312.8 mm,0.3128,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.03414497610177356,0.03174191832559694,19.519464047023746,551.3415995035252,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN355×21.1 mm，SDR17，PN1 MPa，名义计算内径 di=312.8 mm,0.3128,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.03414497610177356,0.03174191832559694,24.39933005877968,818.373362369087,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN400×23.7 mm，SDR17，PN1 MPa，名义计算内径 di=352.6 mm,0.3526,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.0469931960320795,0.043685905237214495,15.361610944439828,311.39133513249766,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN400×23.7 mm，SDR17，PN1 MPa，名义计算内径 di=352.6 mm,0.3526,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.0469931960320795,0.043685905237214495,19.202013680549786,462.20777495196404,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN450×26.7 mm，SDR17，PN1 MPa，名义计算内径 di=396.6 mm,0.3966,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.06430173940521897,0.05977630660248908,12.142160183945942,177.70543331897682,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN450×26.7 mm，SDR17，PN1 MPa，名义计算内径 di=396.6 mm,0.3966,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.06430173940521897,0.05977630660248908,15.177700229932427,263.7736624761556,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN500×29.7 mm，SDR17，PN1 MPa，名义计算内径 di=440.6 mm,0.44060000000000005,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.08512702882798555,0.07913595219117171,9.838126263997408,107.58479628543125,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN500×29.7 mm，SDR17，PN1 MPa，名义计算内径 di=440.6 mm,0.44060000000000005,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.08512702882798555,0.07913595219117171,12.297657829996758,159.69143550057603,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN560×33.2 mm，SDR17，PN1 MPa，名义计算内径 di=493.6 mm,0.49360000000000004,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.11524335615408961,0.1071327502970718,7.8388269242689885,62.58116767343123,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN560×33.2 mm，SDR17，PN1 MPa，名义计算内径 di=493.6 mm,0.49360000000000004,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.11524335615408961,0.1071327502970718,9.798533655336236,92.8911597746436,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN630×37.4 mm，SDR17，PN1 MPa，名义计算内径 di=555.2 mm,0.5552,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.15769359276815503,0.14659542086651883,6.195872366212321,35.71241506908099,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN630×37.4 mm，SDR17，PN1 MPa，名义计算内径 di=555.2 mm,0.5552,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.15769359276815503,0.14659542086651883,7.7448404577654015,53.00904053806552,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN710×42.1 mm，SDR17，PN1 MPa，名义计算内径 di=625.8 mm,0.6257999999999999,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.2169919644517044,0.2017204871488861,4.876747388405786,20.176485379983898,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN710×42.1 mm，SDR17，PN1 MPa，名义计算内径 di=625.8 mm,0.6257999999999999,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.2169919644517044,0.2017204871488861,6.095934235507232,29.94858032856012,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN800×47.4 mm，SDR17，PN1 MPa，名义计算内径 di=705.2 mm,0.7052,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.29838819526668325,0.2773882077189494,3.840402736109957,11.41283252285531,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN800×47.4 mm，SDR17，PN1 MPa，名义计算内径 di=705.2 mm,0.7052,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.29838819526668325,0.2773882077189494,4.800503420137447,16.940419758448954,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN900×53.3 mm，SDR17，PN1 MPa，名义计算内径 di=793.4 mm,0.7934,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.4085651799989929,0.37981114807508165,3.0340098430890623,6.505270455621785,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN900×53.3 mm，SDR17，PN1 MPa，名义计算内径 di=793.4 mm,0.7934,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.4085651799989929,0.37981114807508165,3.792512303861328,9.655973829439732,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN1000×59.3 mm，SDR17，PN1 MPa，名义计算内径 di=881.4 mm,0.8814,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.5408501458836684,0.502786152371472,2.458415499506175,3.9388342198166626,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN1000×59.3 mm，SDR17，PN1 MPa，名义计算内径 di=881.4 mm,0.8814,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.5408501458836684,0.502786152371472,3.0730193743827185,5.846533269371362,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN1200×67.9 mm，SDR17，PN1 MPa，名义计算内径 di=1064.2 mm,1.0642,1.5,设计流量,1.5,1000,0.014,能力不足,,,,0.8940136991454094,0.8310947336924444,1.686377769437363,1.603032060122885,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN1200×67.9 mm，SDR17，PN1 MPa，名义计算内径 di=1064.2 mm,1.0642,1.5,加大流量,1.875,1000,0.014,能力不足,,,,0.8940136991454094,0.8310947336924444,2.1079722117967035,2.3794299907888985,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN1400×82.4 mm，SDR17，PN1 MPa，名义计算内径 di=1235.2 mm,1.2352,1.5,设计流量,1.5,1000,0.014,能力不足,,,,1.3301937900954792,1.2365773083740361,1.2517765506175655,0.7875103906428835,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
聚乙烯（PE）管,PE100 DN1400×82.4 mm，SDR17，PN1 MPa，名义计算内径 di=1235.2 mm,1.2352,1.5,加大流量,1.875,1000,0.014,能力不足,,,,1.3301937900954792,1.2365773083740361,1.564720688271957,1.1689259922910804,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
聚乙烯（PE）管,PE100 DN1600×94.1 mm，SDR17，PN1 MPa，名义计算内径 di=1411.8 mm,1.4118,1.5,设计流量,1.5,1000,0.014,可形成均匀流,0.9993041656046552,0.707822755067754,1.2661533306041353,1.8996662261638404,1.7659713691718035,0.9581974760597768,0.4163178917651681,,0.41249583439534476,24.322161234407503,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
聚乙烯（PE）管,PE100 DN1600×94.1 mm，SDR17，PN1 MPa，名义计算内径 di=1411.8 mm,1.4118,1.5,加大流量,1.875,1000,0.014,可形成均匀流,1.2596492559954893,0.8922292505988733,1.2716030083843861,1.8996662261638404,1.7659713691718035,1.197746845074721,0.6179535032456621,,0.15215074400451067,5.808114861532287,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
聚乙烯（PE）管,PE100 DN1800×105.9 mm，SDR17，PN1 MPa，名义计算内径 di=1588.2 mm,1.5882,1.5,设计流量,1.5,1000,0.014,可形成均匀流,0.9055504357938446,0.5701740560344066,1.2853924598695896,2.6003352255836445,2.4173286314106233,0.7571658087000208,0.23742441042975532,,0.6826495642061554,41.09458143415283,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN1800×105.9 mm，SDR17，PN1 MPa，名义计算内径 di=1588.2 mm,1.5882,1.5,加大流量,1.875,1000,0.014,可形成均匀流,1.0508219151956888,0.6616433164561697,1.3479086298188179,2.6003352255836445,2.4173286314106233,0.946457260875026,0.35241638441006956,,0.5373780848043113,29.783277594843625,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN2000×117.6 mm，SDR17，PN1 MPa，名义计算内径 di=1764.8 mm,1.7648,1.5,设计流量,1.5,1000,0.014,可形成均匀流,0.8494057338749434,0.48130424630266516,1.287714963569148,3.444584277671,3.202161058235122,0.6132116363953082,0.14358385886637323,,0.9153942661250565,52.37986248946933,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN2000×117.6 mm，SDR17，PN1 MPa，名义计算内径 di=1764.8 mm,1.7648,1.5,加大流量,1.875,1000,0.014,可形成均匀流,0.9704672136033738,0.5499020929302889,1.3604392058056194,3.444584277671,3.202161058235122,0.7665145454941352,0.21312595579258656,,0.7943327863966261,43.65683213016316,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN32×2.3 mm，SDR17，PN1 MPa，名义计算内径 di=27.4 mm,0.027399999999999997,1.5,设计流量,1.5,1500,0.014,能力不足,,,,4.21927694661821e-05,3.9223323464465005e-05,2543.9012695172155,61062270.378645174,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN32×2.3 mm，SDR17，PN1 MPa，名义计算内径 di=27.4 mm,0.027399999999999997,1.5,加大流量,1.875,1500,0.014,能力不足,,,,4.21927694661821e-05,3.9223323464465005e-05,3179.8765868965193,90636613.6142474,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN40×2.4 mm，SDR17，PN1 MPa，名义计算内径 di=35.2 mm,0.0352,1.5,设计流量,1.5,1500,0.014,能力不足,,,,8.229061369149775e-05,7.649915849913553e-05,1541.4024705439244,18485645.818840917,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN40×2.4 mm，SDR17，PN1 MPa，名义计算内径 di=35.2 mm,0.0352,1.5,加大流量,1.875,1500,0.014,能力不足,,,,8.229061369149775e-05,7.649915849913553e-05,1926.7530881799055,27438814.952384464,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN50×3 mm，SDR17，PN1 MPa，名义计算内径 di=44 mm,0.044,1.5,设计流量,1.5,1500,0.014,能力不足,,,,0.000149202810008437,0.00013870220307436,986.4975811481117,6376375.225734259,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN50×3 mm，SDR17，PN1 MPa，名义计算内径 di=44 mm,0.044,1.5,加大流量,1.875,1500,0.014,能力不足,,,,0.000149202810008437,0.00013870220307436,1233.1219764351397,9464650.659246556,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN63×3.8 mm，SDR17，PN1 MPa，名义计算内径 di=55.4 mm,0.0554,1.5,设计流量,1.5,1500,0.014,能力不足,,,,0.0002758010431593251,0.00025639069595433133,622.2742760568834,2124719.260729539,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN63×3.8 mm，SDR17，PN1 MPa，名义计算内径 di=55.4 mm,0.0554,1.5,加大流量,1.875,1500,0.014,能力不足,,,,0.0002758010431593251,0.00025639069595433133,777.8428450711042,3153786.4131046324,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN75×4.5 mm，SDR17，PN1 MPa，名义计算内径 di=66 mm,0.066,1.5,设计流量,1.5,1500,0.014,能力不足,,,,0.00043989972786157114,0.00040894043069806174,438.4433693991607,921761.4902897192,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN75×4.5 mm，SDR17，PN1 MPa，名义计算内径 di=66 mm,0.066,1.5,加大流量,1.875,1500,0.014,能力不足,,,,0.00043989972786157114,0.00040894043069806174,548.0542117489508,1368199.0453650046,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN90×5.4 mm，SDR17，PN1 MPa，名义计算内径 di=79.2 mm,0.0792,1.5,设计流量,1.5,1500,0.014,能力不足,,,,0.0007153254599259421,0.0006649822292307865,304.4745620827505,386299.38469818485,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN90×5.4 mm，SDR17，PN1 MPa，名义计算内径 di=79.2 mm,0.0792,1.5,加大流量,1.875,1500,0.014,能力不足,,,,0.0007153254599259421,0.0006649822292307865,380.5932026034381,573396.1061912245,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
